ISO2,ISO3,YEAR,COUNTRY,REGION,LDC,LLDC,SIDS,POP_R,PARTY_CODE,PARTY_NAME,VDEM_1,VDEM_2,VDEM_3,VDEM_4,VDEM_5,VDEM_6,HERITAGE_1,HERITAGE_2,HERITAGE_3,HERITAGE_4,HERITAGE_5,HERITAGE_6,EFW_1,EFW_2,EFW_3,EFW_4,EFW_5,EFW_6
GT,GTM,2019,Guatemala,Central America,0,0,0,0.178,FCN,National Convergence Front,64.1,31.200000000000003,25.0,84.2,52.900000000000006,38.24999999999999,59.7,46.4,23.0,17.799999999999997,50.0,73.6,10.435967302452298,6.875,0.0,16.01219422985389,46.73804108882172,52.37117638002118
GT,GTM,2020,Guatemala,Central America,0,0,0,,,,63.1,26.900000000000006,28.10000000000001,80.30000000000001,52.400000000000006,20.474999999999994,54.5,37.4,22.599999999999994,17.799999999999997,50.0,70.4,10.435967302452298,6.875,0.0,21.49347629561268,46.73804108882172,52.37117638002118
GY,GUY,2000,Guyana,South America,0,0,1,0.2394999999999999,PPP,People's Progressive Party,49.5,27.60000000000001,67.9,70.7,54.0,82.85,50.0,45.0,18.599999999999994,49.0,50.0,70.0,,31.200000000000017,50.0,29.23716870182946,20.37349903801706,51.185123980203535
GY,GUY,2001,Guyana,South America,0,0,1,0.081,PPP,People's Progressive Party,51.5,31.69999999999999,64.5,70.7,52.7,82.85,50.0,45.0,21.0,49.0,50.0,70.0,,31.200000000000017,50.0,28.98716870182946,20.37349903801706,51.185123980203535
GY,GUY,2002,Guyana,South America,0,0,1,0.1054,PPP,People's Progressive Party,51.6,33.89999999999999,64.5,70.7,54.1,82.85,50.0,45.0,20.900000000000006,33.2,50.0,70.0,,31.200000000000017,50.0,26.48716870182946,24.40158176456613,51.185123980203535
GY,GUY,2003,Guyana,South America,0,0,1,0.1298,PPP,People's Progressive Party,51.6,33.89999999999999,64.5,70.7,54.1,50.074999999999996,50.0,45.0,17.599999999999994,33.2,50.0,70.0,,36.89999999999999,50.0,26.437168701829464,24.40158176456613,51.185123980203535
GY,GUY,2004,Guyana,South America,0,0,1,0.1542,PPP,People's Progressive Party,51.6,33.89999999999999,64.5,70.7,54.1,50.074999999999996,50.0,45.0,18.900000000000006,34.8,30.0,70.0,,35.48935457221654,50.0,26.090951549439737,25.47913357597733,56.66895087899066
GY,GUY,2005,Guyana,South America,0,0,1,0.1786,PPP,People's Progressive Party,52.300000000000004,33.89999999999999,64.5,70.7,54.1,50.074999999999996,50.0,45.0,19.900000000000006,36.2,30.0,70.0,,36.89999999999999,50.0,28.963754906056153,22.991884792372403,58.0531430810847
GY,GUY,2006,Guyana,South America,0,0,1,0.203,PPP,People's Progressive Party,52.300000000000004,33.89999999999999,64.5,70.7,54.300000000000004,52.800000000000004,50.0,43.1,19.299999999999997,36.2,30.0,70.0,,36.89999999999999,50.0,27.617850834508545,31.329391036988966,54.54559375170207
GY,GUY,2007,Guyana,South America,0,0,1,0.1812,PPP,People's Progressive Party,52.300000000000004,33.89999999999999,64.5,70.7,54.6,47.95,60.0,43.0,25.900000000000006,33.0,40.0,75.0,,36.89999999999999,50.0,26.86308908968023,30.462974527643837,52.4006672296332
GY,GUY,2008,Guyana,South America,0,0,1,0.1594,PPP,People's Progressive Party,52.300000000000004,33.89999999999999,64.5,70.7,54.6,50.025,60.0,43.38657447,26.1413268,34.2,60.0,75.0,,36.89999999999999,50.0,26.538477390155762,31.42469468562551,51.88822297639818
GY,GUY,2009,Guyana,South America,0,0,1,0.1376,PPP,People's Progressive Party,52.300000000000004,33.89999999999999,64.5,70.7,54.6,47.9,60.0,39.095849,30.366826419999995,27.400000000000006,60.0,74.0,,36.89999999999999,50.0,27.2468683457557,28.5696642950424,51.914681607227905
GY,GUY,2010,Guyana,South America,0,0,1,0.1158,PPP,People's Progressive Party,53.599999999999994,35.3,64.5,71.2,54.800000000000004,47.9,65.0,36.6,29.0,28.700000000000003,60.0,74.0,,36.89999999999999,50.0,27.739459164865465,29.588529915216682,53.081063647855785
GY,GUY,2011,Guyana,South America,0,0,1,0.094,PPP,People's Progressive Party,53.599999999999994,35.3,64.5,71.2,54.800000000000004,46.550000000000004,70.0,33.2,24.200000000000003,28.700000000000003,60.0,74.0,,36.89999999999999,50.0,27.73408890437338,25.08046943448393,51.92025826592368
GY,GUY,2012,Guyana,South America,0,0,1,0.1375,PPP,People's Progressive Party,53.0,35.3,62.0,71.2,54.6,44.675,70.0,34.5,22.599999999999994,28.5,70.0,73.0,,36.89999999999999,50.0,27.62631420646656,25.93368312124953,54.178511645881
GY,GUY,2013,Guyana,South America,0,0,1,0.181,PPP,People's Progressive Party,52.2,37.0,62.4,68.0,53.0,36.975,70.0,33.7,24.099999999999994,28.799999999999997,70.0,75.0,,36.89999999999999,50.0,27.49564803418629,27.255115282011673,54.88003702020433
GY,GUY,2014,Guyana,South America,0,0,1,0.2245,PPP,People's Progressive Party,52.2,37.0,62.1,68.0,53.1,38.925,70.0,35.7,21.900000000000006,28.0,70.0,75.6,,36.89999999999999,50.0,33.47884530305086,26.657343060114258,55.755927959949794
GY,GUY,2015,Guyana,South America,0,0,1,0.2,PNC,People's National Congress – Reform,35.3,29.5,58.800000000000004,37.7,41.099999999999994,28.75,75.0,36.2,21.599999999999994,28.0,70.0,73.0,,36.89999999999999,50.0,34.03667863638418,26.9921206373551,48.81217795994979
GY,GUY,2016,Guyana,South America,0,0,1,0.2,PNC,People's National Congress – Reform,33.39999999999999,27.200000000000003,58.6,30.8,36.7,33.974999999999994,70.0,37.0,22.599999999999994,29.200000000000003,70.0,70.0,,36.89999999999999,50.0,34.03667863638418,31.031002750183546,50.824677959949796
GY,GUY,2017,Guyana,South America,0,0,1,0.2,PNC,People's National Congress – Reform,33.7,28.700000000000003,59.5,33.1,38.7,24.575000000000003,62.3,36.8,20.200000000000003,29.299999999999997,70.0,66.1,,36.89999999999999,50.0,34.94163423679802,30.971235673643463,59.69587335858817
GY,GUY,2018,Guyana,South America,0,0,1,0.2,PNC,People's National Congress – Reform,33.7,27.10000000000001,63.3,31.1,35.8,28.799999999999997,57.9,39.7,20.700000000000003,28.5,70.0,65.2,,36.89999999999999,50.0,35.386076928240314,30.971235673643463,61.64462335858816
GY,GUY,2019,Guyana,South America,0,0,1,0.2,PNC,People's National Congress – Reform,32.8,25.5,65.4,29.5,37.1,34.599999999999994,58.3,40.7,23.099999999999994,33.2,70.0,66.8,,36.89999999999999,50.0,35.812598282617586,30.971235673643463,62.75573446969928
GY,GUY,2020,Guyana,South America,0,0,1,,,,37.3,26.400000000000006,60.3,46.1,41.6,34.599999999999994,46.4,41.1,17.5,33.2,70.0,65.9,,36.89999999999999,50.0,39.40850159477647,30.971235673643463,52.50701639886594
HT,HTI,2000,Haiti,Haiti,1,0,1,0.946,FL,Lavalas Family,70.3,64.1,36.0,71.3,71.89999999999999,33.325,90.0,60.0,38.6,38.2,70.0,90.0,0.8310626702997297,21.825000000000017,0.0,30.940456994772205,21.015509870136427,39.0969003667399
HT,HTI,2001,Haiti,Haiti,1,0,1,0.9414,FL,Lavalas Family,71.7,64.1,36.0,80.2,75.0,33.325,90.0,60.0,35.3,35.0,70.0,90.0,0.8310626702997297,21.825000000000017,0.0,32.60712366143888,19.55415709795355,48.81710956046803
HT,HTI,2002,Haiti,Haiti,1,0,1,0.9368,FL,Lavalas Family,71.5,64.1,36.0,80.2,74.8,33.325,90.0,60.0,32.099999999999994,31.200000000000003,70.0,90.0,0.8310626702997297,21.825000000000017,0.0,31.58233460250625,21.015509870136427,49.05261685003662
HT,HTI,2003,Haiti,Haiti,1,0,1,0.9322,FL,Lavalas Family,73.8,64.1,36.0,80.2,74.8,33.325,90.0,60.0,33.3,26.799999999999997,50.0,90.0,0.8310626702997297,21.825000000000017,0.0,24.199520906274145,23.361541864532853,49.05261685003662
HT,HTI,2004,Haiti,Haiti,1,0,1,0.9276,FL,Lavalas Family,81.8,83.5,37.4,80.2,80.30000000000001,52.074999999999996,90.0,60.0,31.299999999999997,35.0,50.0,78.0,0.8310626702997297,21.822937420537173,0.0,24.77285991768548,23.361541864532853,55.52848913338216
HT,HTI,2005,Haiti,Haiti,1,0,1,0.923,FL,Lavalas Family,85.3,82.7,,83.89999999999999,84.0,51.550000000000004,90.0,60.0,44.6,33.0,70.0,85.0,0.8310626702997297,21.825000000000017,0.0,26.44207575035567,23.921798841954995,60.02190036673991
HT,HTI,2006,Haiti,Haiti,1,0,1,0.9184,FL,Lavalas Family,80.9,73.0,28.60000000000001,76.4,72.39999999999999,51.550000000000004,90.0,63.8,41.4,20.799999999999997,70.0,85.0,0.8310626702997297,21.825000000000017,0.0,26.025886224102337,23.09130544138985,58.171900366739905
HT,HTI,2007,Haiti,Haiti,1,0,1,0.9138,FL,Lavalas Family,78.1,65.6,20.099999999999994,76.4,71.39999999999999,45.525000000000006,90.0,61.4,37.8,20.799999999999997,60.0,82.0,0.8310626702997297,21.825000000000017,0.0,24.771058405000957,23.09130544138985,56.37190036673991
HT,HTI,2008,Haiti,Haiti,1,0,1,0.9092,FL,Lavalas Family,77.9,65.6,20.099999999999994,76.4,71.3,45.525000000000006,90.0,64.18167298,34.69655772,33.0,70.0,82.0,0.8310626702997297,21.825000000000017,0.0,23.62040829526704,23.09130544138985,56.37190036673991
HT,HTI,2009,Haiti,Haiti,1,0,1,0.9046,FL,Lavalas Family,78.0,66.6,20.099999999999994,76.4,71.7,45.525000000000006,90.0,62.33790239,31.00698577,20.599999999999994,70.0,84.0,0.8310626702997297,21.825000000000017,0.0,24.027764938623676,17.131295306269067,56.37190036673991
HT,HTI,2010,Haiti,Haiti,1,0,1,0.9,FL,Lavalas Family,82.9,80.7,20.099999999999994,76.4,78.10000000000001,45.525000000000006,90.0,64.0,32.900000000000006,20.900000000000006,70.0,86.0,0.8310626702997297,24.424999999999997,0.0,27.69220532306113,18.305479310135397,66.20740607244484
HT,HTI,2011,Haiti,Haiti,1,0,1,0.8954,FL,Lavalas Family,82.7,78.7,21.200000000000003,79.2,79.2,45.525000000000006,90.0,62.5,26.299999999999997,25.200000000000003,70.0,82.0,0.8310626702997297,24.424999999999997,0.0,27.584277897385462,18.137651923463537,64.68174363077817
HT,HTI,2012,Haiti,Haiti,1,0,1,0.8908,FL,Lavalas Family,83.0,79.2,21.200000000000003,83.7,78.4,51.475,90.0,66.7,24.0,25.200000000000003,70.0,78.0,0.8310626702997297,24.424999999999997,50.0,25.862612251050876,18.136948623101233,68.35380237246956
HT,HTI,2013,Haiti,Haiti,1,0,1,0.8862,FL,Lavalas Family,82.5,81.2,21.200000000000003,76.5,77.9,51.275,90.0,66.6,25.799999999999997,25.200000000000003,70.0,82.0,0.8310626702997297,18.400000000000006,50.0,25.454739540363562,20.031821945739892,70.19425533459642
HT,HTI,2014,Haiti,Haiti,1,0,1,0.8815999999999999,FL,Lavalas Family,82.9,81.2,21.200000000000003,76.5,78.4,51.275,90.0,66.7,26.400000000000006,29.599999999999994,70.0,83.1,0.8310626702997297,18.400000000000006,50.0,18.124664890571268,20.031821945739892,70.85628919759725
HT,HTI,2015,Haiti,Haiti,1,0,1,0.877,FL,Lavalas Family,83.1,81.2,30.60000000000001,76.5,80.5,51.275,90.0,56.9,26.5,22.400000000000006,70.0,81.0,0.8310626702997297,18.400000000000006,50.0,19.74596355660644,20.031821945739892,70.85628919759725
HT,HTI,2016,Haiti,Haiti,1,0,1,,,,82.5,82.9,19.799999999999997,76.5,80.10000000000001,48.1,90.0,52.9,24.0,28.0,70.0,81.0,0.8310626702997297,18.400000000000006,50.0,22.500084189900946,20.777530867908084,70.57467280009635
HT,HTI,2017,Haiti,Haiti,1,0,1,,,,82.8,79.3,19.799999999999997,76.5,78.8,51.4,87.4,50.6,26.200000000000003,29.400000000000006,70.0,80.9,0.8310626702997297,21.825000000000017,50.0,23.110660408326126,21.96036974642857,70.09592270495747
HT,HTI,2018,Haiti,Haiti,1,0,1,,,,85.7,76.5,19.69999999999999,89.60000000000001,80.60000000000001,49.025,74.9,51.7,31.099999999999994,28.099999999999994,70.0,75.4,0.8310626702997297,16.75,50.0,23.728432115033968,20.876126063095242,73.1799483445408
HT,HTI,2019,Haiti,Haiti,1,0,1,,,,86.9,80.9,21.5,89.60000000000001,81.8,51.4,89.6,63.8,33.5,28.0,70.0,79.7,0.8310626702997297,15.75,50.0,23.728432115033968,20.876126063095242,73.96258723342969
HT,HTI,2020,Haiti,Haiti,1,0,1,,,,85.2,79.3,22.799999999999997,89.60000000000001,81.8,51.4,83.6,66.4,38.5,33.0,70.0,77.7,0.8310626702997297,15.75,50.0,20.70743211503398,20.876126063095242,73.96258723342969
HN,HND,2000,Honduras,Central America,0,0,0,0.25325,PLH,Liberal Party of Honduras,67.9,34.3,77.0,79.80000000000001,66.7,32.849999999999994,50.0,45.0,35.5,37.0,50.0,83.0,9.536784741144402,24.924999999999997,0.0,26.816287242177268,41.76782907719243,51.26523048977166
HN,HND,2001,Honduras,Central America,0,0,0,0.263,PLH,Liberal Party of Honduras,67.9,34.3,77.0,79.80000000000001,66.7,32.849999999999994,70.0,45.0,32.8,26.200000000000003,50.0,82.0,9.536784741144402,17.424999999999997,0.0,26.658073193631267,43.30730904058588,60.38748550473163
HN,HND,2002,Honduras,Central America,0,0,0,0.105,PNH,National Party of Honduras,67.69999999999999,34.3,77.0,80.9,65.9,32.849999999999994,50.0,45.0,31.400000000000006,30.200000000000003,50.0,82.0,9.536784741144402,16.950000000000003,0.0,25.466486854726654,43.19801955338291,56.50979715643834
HN,HND,2003,Honduras,Central America,0,0,0,0.105,PNH,National Party of Honduras,67.69999999999999,34.3,77.0,80.9,65.9,20.72500000000001,50.0,45.0,25.200000000000003,31.599999999999994,50.0,73.0,3.3514986376021625,16.950000000000003,0.0,23.03737230833059,42.721829077192425,59.426463823104996
HN,HND,2004,Honduras,Central America,0,0,0,0.105,PNH,National Party of Honduras,67.69999999999999,34.3,77.0,80.9,65.9,20.72500000000001,70.0,45.0,28.5,30.0,50.0,73.0,0.16348773841961872,8.739863222077815,0.0,25.854743197585975,41.995928961048406,62.42899804148515
HN,HND,2005,Honduras,Central America,0,0,0,0.105,PNH,National Party of Honduras,67.69999999999999,34.3,77.0,80.9,66.0,20.72500000000001,70.0,45.0,27.799999999999997,29.599999999999994,30.0,77.0,0.0,16.950000000000003,0.0,24.580587130358623,38.15583853596438,62.33055304663867
HN,HND,2006,Honduras,Central America,0,0,0,0.292,PLH,Liberal Party of Honduras,66.8,32.3,77.0,80.9,65.5,20.72500000000001,70.0,44.7,27.900000000000006,30.599999999999994,30.0,77.0,0.8719346049046237,16.950000000000003,0.0,21.957568145512212,43.26424567965783,54.55517470853288
HN,HND,2007,Honduras,Central America,0,0,0,0.282,PLH,Liberal Party of Honduras,67.19999999999999,32.3,77.0,81.69999999999999,65.8,20.72500000000001,70.0,43.9,28.5,20.799999999999997,30.0,74.0,2.7792915531335183,16.950000000000003,0.0,20.944729078327896,43.54128010935716,48.42835929119815
HN,HND,2008,Honduras,Central America,0,0,0,0.272,PLH,Liberal Party of Honduras,67.19999999999999,32.3,71.2,81.69999999999999,65.5,20.72500000000001,70.0,40.09559152,26.272172780000005,22.0,40.0,75.0,0.0,16.950000000000003,0.0,18.409265016526774,48.241036897376844,53.89988467701446
HN,HND,2009,Honduras,Central America,0,0,0,0.262,PLH,Liberal Party of Honduras,71.5,36.4,54.4,81.69999999999999,65.4,33.099999999999994,70.0,35.557571429999996,26.473606009999997,22.0,40.0,75.0,0.0,16.950000000000003,0.0,20.37003349172099,48.05440424321641,50.44826833887137
HN,HND,2010,Honduras,Central America,0,0,0,0.128,PNH,National Party of Honduras,72.4,39.0,74.1,80.9,69.6,27.375,70.0,37.0,29.799999999999997,16.299999999999997,40.0,74.0,0.0,16.950000000000003,0.0,24.700859753095187,50.03731865358981,50.07902219827969
HN,HND,2011,Honduras,Central America,0,0,0,0.104,PNH,National Party of Honduras,71.1,36.9,74.1,81.39999999999999,68.7,26.049999999999997,70.0,37.9,26.799999999999997,23.0,40.0,75.0,0.0,16.950000000000003,0.0,24.03497603273658,48.22324744634508,51.59813019015353
HN,HND,2012,Honduras,Central America,0,0,0,0.0799999999999999,PNH,National Party of Honduras,73.5,44.599999999999994,74.1,81.39999999999999,71.89999999999999,26.049999999999997,70.0,39.4,25.900000000000006,22.900000000000006,40.0,76.0,0.0,16.950000000000003,0.0,24.54989078081782,48.601592941920885,54.9496617833273
HN,HND,2013,Honduras,Central America,0,0,0,0.056,PNH,National Party of Honduras,70.5,35.8,71.5,81.39999999999999,68.8,29.325000000000003,70.0,39.0,26.099999999999994,22.900000000000006,40.0,74.0,0.0,16.950000000000003,0.0,24.75959127347366,46.921494989257155,52.25093348838645
HN,HND,2014,Honduras,Central America,0,0,0,0.05575,PNH,National Party of Honduras,69.0,35.8,68.9,81.39999999999999,68.60000000000001,29.325000000000003,70.0,44.6,24.900000000000006,24.599999999999994,40.0,76.3,0.0,15.199999999999989,0.0,27.32927299845801,46.8165393904937,53.054712583950334
HN,HND,2015,Honduras,Central America,0,0,0,0.0555,PNH,National Party of Honduras,74.8,53.0,68.9,81.39999999999999,75.1,31.525000000000006,70.0,46.8,24.599999999999994,22.400000000000006,40.0,74.0,0.0,15.199999999999989,0.0,26.47298121944803,46.83295680594688,53.81721258395033
HN,HND,2016,Honduras,Central America,0,0,0,0.05525,PNH,National Party of Honduras,72.3,44.099999999999994,68.9,81.39999999999999,72.39999999999999,31.525000000000006,70.0,42.0,25.200000000000003,21.599999999999994,40.0,71.0,0.0,15.199999999999989,0.0,28.20135326726556,47.428560660708776,56.76031994570909
HN,HND,2017,Honduras,Central America,0,0,0,0.055,PNH,National Party of Honduras,73.4,46.3,68.9,81.39999999999999,74.5,33.175,55.0,43.1,22.700000000000003,21.599999999999994,40.0,67.8,0.0,15.199999999999989,0.0,27.95137385648016,47.55491115594687,52.50922296862576
HN,HND,2018,Honduras,Central America,0,0,0,0.055,PNH,National Party of Honduras,71.2,39.4,65.8,81.39999999999999,70.5,44.15,55.7,41.5,26.200000000000003,15.599999999999994,40.0,71.8,0.0,15.199999999999989,0.0,28.324529917966686,47.55491115594687,54.48360339398462
HN,HND,2019,Honduras,Central America,0,0,0,0.055,PNH,National Party of Honduras,72.5,41.1,69.0,81.39999999999999,69.69999999999999,40.825,56.6,43.1,27.0,20.599999999999994,40.0,74.7,0.0,15.199999999999989,0.0,28.328799517498766,47.55491115594687,55.808603393984626
HN,HND,2020,Honduras,Central America,0,0,0,,,,71.80000000000001,41.300000000000004,70.6,75.9,69.5,40.825,51.4,43.3,27.799999999999997,20.599999999999994,40.0,71.4,6.403269754768388,15.199999999999989,0.0,34.08658749689265,47.55491115594687,54.621103393984626
JM,JAM,2000,Jamaica,Caribbean,0,0,1,0.254,PNP,People's National Party,13.599999999999994,10.5,26.5,18.2,18.9,14.924999999999997,30.0,30.0,25.5,33.0,50.0,62.0,0.0,36.525,0.0,20.728162983092957,31.316287225549303,39.69842037516169
JM,JAM,2001,Jamaica,Caribbean,0,0,1,0.254,PNP,People's National Party,13.599999999999994,10.5,26.5,18.2,18.9,14.924999999999997,50.0,30.0,21.700000000000003,23.599999999999994,70.0,62.0,0.0,36.525,0.0,21.52983756053662,31.200512145476992,54.862362991624394
JM,JAM,2002,Jamaica,Caribbean,0,0,1,0.254,PNP,People's National Party,13.599999999999994,10.5,26.5,18.2,18.5,14.924999999999997,50.0,30.0,22.599999999999994,33.2,70.0,62.0,0.0,24.39999999999999,0.0,22.522072942705506,30.93735389221598,53.15183704182835
JM,JAM,2003,Jamaica,Caribbean,0,0,1,0.254,PNP,People's National Party,13.599999999999994,10.5,21.39999999999999,18.2,18.9,14.924999999999997,50.0,30.0,22.0,34.2,30.0,62.0,0.38147138964578176,24.39999999999999,0.0,24.229632267572455,31.175449130311222,51.068503708495015
JM,JAM,2004,Jamaica,Caribbean,0,0,1,0.254,PNP,People's National Party,13.599999999999994,10.5,21.39999999999999,18.2,18.9,14.924999999999997,50.0,30.0,22.0,35.599999999999994,30.0,60.0,1.852861035422336,34.98689125031903,0.0,23.475924326135697,30.801299470447262,48.076556929783536
JM,JAM,2005,Jamaica,Caribbean,0,0,1,0.254,PNP,People's National Party,13.599999999999994,10.5,19.099999999999994,18.2,17.0,14.924999999999997,50.0,30.0,24.200000000000003,30.599999999999994,30.0,62.0,0.7629427792915635,24.39999999999999,0.0,22.42368945769978,26.868665014931153,53.311779193019646
JM,JAM,2006,Jamaica,Caribbean,0,0,1,0.254,PNP,People's National Party,13.599999999999994,10.5,19.099999999999994,18.2,16.900000000000002,11.400000000000006,50.0,17.400000000000006,27.099999999999994,34.599999999999994,30.0,67.0,1.7252505460467376,24.39999999999999,0.0,20.576785516075958,30.546745857283824,53.83086002443782
JM,JAM,2007,Jamaica,Caribbean,0,0,1,0.254,PNP,People's National Party,13.599999999999994,10.5,17.0,18.2,16.900000000000002,11.400000000000006,50.0,18.0,29.0,29.599999999999994,40.0,64.0,2.3122716613925576,24.39999999999999,0.0,20.858105733831437,32.60137525391323,54.664407004560516
JM,JAM,2008,Jamaica,Caribbean,0,0,1,0.2265,JLP,Jamaica Labour Party,13.599999999999994,10.5,17.0,18.2,17.4,11.400000000000006,50.0,17.706036049999994,25.68741482,29.599999999999994,40.0,63.0,2.198312063382275,24.39999999999999,0.0,21.325831902114942,33.83447513127025,54.52611999172382
JM,JAM,2009,Jamaica,Caribbean,0,0,1,0.229,JLP,Jamaica Labour Party,13.599999999999994,10.5,17.0,18.2,17.4,11.400000000000006,50.0,12.211834690000003,24.644723479999996,29.400000000000006,50.0,67.0,2.0907757009918413,24.39999999999999,0.0,24.534480868963342,32.82734199020234,53.722886587572845
JM,JAM,2010,Jamaica,Caribbean,0,0,1,0.2315,JLP,Jamaica Labour Party,13.599999999999994,10.5,16.5,18.2,18.099999999999998,11.400000000000006,55.0,13.0,31.599999999999994,27.799999999999997,40.0,69.0,2.4114441416893584,20.174999999999997,0.0,25.308698946970594,31.694474244574067,52.51609631924232
JM,JAM,2011,Jamaica,Caribbean,0,0,1,0.234,JLP,Jamaica Labour Party,13.599999999999994,10.5,16.5,18.2,18.7,11.400000000000006,60.0,13.700000000000003,27.5,27.799999999999997,40.0,70.0,3.3705722070844786,20.174999999999997,0.0,25.03394429534552,28.951234266405976,51.289555525491565
JM,JAM,2012,Jamaica,Caribbean,0,0,1,0.2634,PNP,People's National Party,13.5,10.5,15.900000000000006,18.2,17.7,11.400000000000006,60.0,15.299999999999997,27.599999999999994,27.900000000000006,40.0,67.0,6.207378195397766,20.174999999999997,0.0,24.703236230201995,28.08190551682614,52.80725223796556
JM,JAM,2013,Jamaica,Caribbean,0,0,1,0.2768,PNP,People's National Party,13.099999999999994,12.200000000000003,15.900000000000006,18.2,18.5,11.400000000000006,60.0,15.700000000000003,23.900000000000006,25.0,40.0,67.0,6.449953316438325,17.875,0.0,24.69953380001492,25.361211046166318,51.55553389226582
JM,JAM,2014,Jamaica,Caribbean,0,0,1,0.2902,PNP,People's National Party,13.099999999999994,12.200000000000003,15.900000000000006,18.2,18.5,11.400000000000006,60.0,15.400000000000006,22.700000000000003,24.900000000000006,50.0,67.0,16.838247507571822,17.875,0.0,28.133839294943286,26.00091654919511,50.09597350772694
JM,JAM,2015,Jamaica,Caribbean,0,0,1,0.3036,PNP,People's National Party,13.099999999999994,12.200000000000003,15.900000000000006,18.2,18.5,11.400000000000006,60.0,14.099999999999994,28.599999999999994,25.0,50.0,62.0,16.222230256735557,17.875,0.0,24.68517112586548,25.870563106161327,47.901367906006556
JM,JAM,2016,Jamaica,Caribbean,0,0,1,0.298,JLP,Jamaica Labour Party,12.5,12.200000000000003,15.900000000000006,16.2,17.599999999999998,11.400000000000006,60.0,18.700000000000003,22.5,24.599999999999994,50.0,62.0,16.222230256735557,17.875,0.0,24.983574004283454,25.505214933145737,47.947473971833396
JM,JAM,2017,Jamaica,Caribbean,0,0,1,0.298,JLP,Jamaica Labour Party,11.900000000000006,9.0,15.900000000000006,16.2,15.2,11.400000000000006,42.0,21.099999999999994,20.5,24.700000000000003,50.0,61.8,16.222230256735557,17.875,0.0,27.730235828742877,25.9728794836971,47.60976968724993
JM,JAM,2018,Jamaica,Caribbean,0,0,1,0.298,JLP,Jamaica Labour Party,12.400000000000006,9.599999999999994,17.60000000000001,16.2,15.9,11.400000000000006,39.1,21.299999999999997,18.0,29.200000000000003,50.0,60.6,16.222230256735557,17.875,0.0,27.828684375080698,26.15846791226852,46.82610762504977
JM,JAM,2019,Jamaica,Caribbean,0,0,1,0.298,JLP,Jamaica Labour Party,10.399999999999991,9.599999999999994,16.10000000000001,16.2,15.0,11.400000000000006,39.3,22.0,17.400000000000006,31.599999999999994,50.0,55.0,16.222230256735557,11.5,0.0,27.867122333376017,26.15846791226852,46.82610762504977
JM,JAM,2020,Jamaica,Caribbean,0,0,1,,,,12.200000000000003,10.099999999999994,16.10000000000001,35.5,17.1,11.400000000000006,37.9,22.299999999999997,22.299999999999997,31.599999999999994,50.0,53.2,16.222230256735557,15.700000000000003,0.0,34.92355623166131,26.15846791226852,46.251107625049755
NA,MTQ,2000,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
NA,MTQ,2001,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
NA,MTQ,2002,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
NA,MTQ,2003,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
NA,MTQ,2004,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
NA,MTQ,2005,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
NA,MTQ,2006,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
NA,MTQ,2007,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
NA,MTQ,2008,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
NA,MTQ,2009,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
NA,MTQ,2010,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
NA,MTQ,2011,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
NA,MTQ,2012,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
NA,MTQ,2013,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
NA,MTQ,2014,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
NA,MTQ,2015,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
NA,MTQ,2016,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
NA,MTQ,2017,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
NA,MTQ,2018,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
NA,MTQ,2019,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
NA,MTQ,2020,Martinique,Caribbean,0,0,0,,,,,,,,,,,,,,,,,,,,,
MX,MEX,2000,Mexico,Central America,0,0,0,0.208,PRI,Institutional Revolutionary Party,37.7,27.0,27.299999999999997,35.6,33.4,35.650000000000006,50.0,45.0,32.400000000000006,37.0,70.0,67.0,20.77962476003799,26.900000000000006,50.0,21.779574270392175,47.203116804966115,47.28445233953637
MX,MEX,2001,Mexico,Central America,0,0,0,0.164,PAN,National Action Party,37.8,27.0,33.2,37.1,34.1,35.650000000000006,50.0,45.0,30.900000000000006,17.0,50.0,66.0,20.77962476003799,27.950000000000003,50.0,23.213873975296536,46.651820558410236,63.886834639468226
